,y,clusters
41293,Group 4,0
41294,Group 1,1
41295,Group 2,0
41296,Group 1,0
41297,Group 1,0
41298,Group 1,3
41299,Group 1,0
41300,Group 2,1
41301,Group 2,1
41302,Group 2,0
41303,Group 2,0
41304,Group 1,0
41305,Group 4,0
41306,Group 1,0
41307,Group 4,0
41308,Group 1,1
41309,Group 2,0
41310,Group 2,0
41311,Group 1,0
41312,Group 1,0
41313,Group 1,0
41314,Group 1,0
41315,Group 3,0
41316,Group 1,0
41317,Group 1,0
41318,Group 1,0
41319,Group 2,0
41320,Group 1,0
41321,Group 1,0
41322,Group 1,0
41323,Group 1,0
41324,Group 1,0
41325,Group 1,0
41326,Group 4,0
41327,Group 4,0
41328,Group 2,1
41329,Group 3,0
41330,Group 1,0
41331,Group 1,0
41332,Group 3,0
41333,Group 1,0
41334,Group 1,0
41335,Group 3,0
41336,Group 1,1
41337,Group 1,0
41338,Group 1,0
41339,Group 1,0
41340,Group 1,0
41341,Group 1,0
41342,Group 2,0
41343,Group 3,0
41344,Group 3,3
41345,Group 1,0
41346,Group 1,0
41347,Group 2,0
41348,Group 1,0
41349,Group 4,0
41350,Group 4,0
41351,Group 1,1
41352,Group 2,0
41353,Group 4,3
41354,Group 1,0
41355,Group 1,0
41356,Group 1,0
41357,Group 3,0
41358,Group 1,2
41359,Group 1,0
41360,Group 2,0
41361,Group 3,0
41362,Group 1,0
41363,Group 4,0
41364,Group 4,0
41365,Group 1,1
41366,Group 1,2
41367,Group 2,0
41368,Group 1,2
41369,Group 1,0
41370,Group 1,0
41371,Group 1,0
41372,Group 2,0
41373,Group 1,0
41374,Group 2,1
41375,Group 2,3
41376,Group 3,0
41377,Group 3,3
41378,Group 4,0
41379,Group 2,0
41380,Group 4,0
41381,Group 1,0
41382,Group 1,1
41383,Group 1,0
41384,Group 3,3
41385,Group 1,1
41386,Group 1,0
41387,Group 2,0
41388,Group 3,0
41389,Group 1,1
41390,Group 1,1
41391,Group 1,0
41392,Group 1,0
41393,Group 1,0
41394,Group 3,0
41395,Group 1,0
41396,Group 1,2
41397,Group 2,0
41398,Group 2,0
41399,Group 3,0
41400,Group 1,2
41401,Group 1,0
41402,Group 1,2
41403,Group 4,0
41404,Group 1,2
41405,Group 2,0
41406,Group 1,0
41407,Group 2,0
41408,Group 1,0
41409,Group 2,3
41410,Group 2,0
41411,Group 1,1
41412,Group 1,3
41413,Group 1,0
41414,Group 3,3
41415,Group 1,0
41416,Group 3,0
41417,Group 2,0
41418,Group 1,0
41419,Group 2,3
41420,Group 2,0
41421,Group 4,0
41422,Group 1,0
41423,Group 4,0
41424,Group 1,2
41425,Group 1,0
41426,Group 4,0
41427,Group 1,1
41428,Group 1,1
41429,Group 1,0
41430,Group 3,0
41431,Group 1,0
41432,Group 1,0
41433,Group 2,0
41434,Group 1,0
41435,Group 2,0
41436,Group 1,1
41437,Group 1,0
41438,Group 1,0
41439,Group 3,0
41440,Group 3,0
41441,Group 1,0
41442,Group 1,0
41443,Group 3,0
41444,Group 2,0
41445,Group 1,0
41446,Group 4,2
41447,Group 1,0
41448,Group 1,0
41449,Group 1,0
41450,Group 1,0
41451,Group 2,0
41452,Group 3,0
41453,Group 1,1
41454,Group 1,0
41455,Group 2,0
41456,Group 4,0
41457,Group 2,2
41458,Group 1,0
41459,Group 4,0
41460,Group 1,0
41461,Group 1,0
41462,Group 3,0
41463,Group 1,0
41464,Group 4,0
41465,Group 4,0
41466,Group 3,0
41467,Group 1,0
41468,Group 1,0
41469,Group 1,0
41470,Group 2,0
41471,Group 1,0
41472,Group 1,0
41473,Group 1,1
41474,Group 3,0
41475,Group 1,0
41476,Group 1,0
41477,Group 1,0
41478,Group 3,0
41479,Group 2,2
41480,Group 3,0
41481,Group 2,0
41482,Group 1,0
41483,Group 3,0
41484,Group 1,0
41485,Group 1,1
41486,Group 1,3
41487,Group 1,0
41488,Group 1,0
41489,Group 3,0
41490,Group 3,3
41491,Group 1,0
41492,Group 1,0
41493,Group 4,3
41494,Group 1,0
41495,Group 4,0
41496,Group 1,1
41497,Group 4,0
41498,Group 2,0
41499,Group 2,0
41500,Group 1,0
41501,Group 1,0
41502,Group 1,0
41503,Group 2,0
41504,Group 1,0
41505,Group 1,0
41506,Group 1,0
41507,Group 4,0
41508,Group 1,0
41509,Group 1,0
41510,Group 1,0
41511,Group 4,0
41512,Group 1,1
41513,Group 3,0
41514,Group 2,0
41515,Group 2,0
41516,Group 1,0
41517,Group 1,0
41518,Group 2,0
41519,Group 4,0
41520,Group 1,0
41521,Group 4,3
41522,Group 1,0
41523,Group 4,0
41524,Group 2,0
41525,Group 1,0
41526,Group 4,0
41527,Group 1,0
41528,Group 1,0
41529,Group 4,0
41530,Group 1,0
41531,Group 1,0
41532,Group 1,0
41533,Group 3,3
41534,Group 2,0
41535,Group 1,0
41536,Group 1,0
41537,Group 1,2
41538,Group 2,0
41539,Group 2,0
41540,Group 1,0
41541,Group 3,0
41542,Group 2,0
41543,Group 3,0
41544,Group 1,0
41545,Group 4,0
41546,Group 1,0
41547,Group 1,0
41548,Group 2,3
41549,Group 2,0
41550,Group 3,0
41551,Group 2,0
41552,Group 4,0
41553,Group 1,0
41554,Group 2,0
41555,Group 3,0
41556,Group 1,0
41557,Group 1,0
41558,Group 1,2
41559,Group 2,2
41560,Group 1,0
41561,Group 1,0
41562,Group 2,0
41563,Group 2,0
41564,Group 2,1
41565,Group 1,0
41566,Group 1,0
41567,Group 2,0
41568,Group 1,0
41569,Group 1,0
41570,Group 1,2
41571,Group 3,3
41572,Group 2,0
41573,Group 2,0
41574,Group 2,0
41575,Group 1,0
41576,Group 1,0
41577,Group 3,0
41578,Group 1,0
41579,Group 2,0
41580,Group 2,0
41581,Group 2,0
41582,Group 1,1
41583,Group 1,0
41584,Group 1,0
41585,Group 3,0
41586,Group 1,0
41587,Group 1,0
41588,Group 1,0
41589,Group 2,0
41590,Group 1,0
41591,Group 1,0
41592,Group 1,0
41593,Group 1,1
41594,Group 1,0
41595,Group 2,0
41596,Group 1,0
41597,Group 3,0
41598,Group 1,0
41599,Group 1,0
41600,Group 3,0
41601,Group 1,0
41602,Group 1,0
41603,Group 1,0
41604,Group 2,1
41605,Group 2,0
41606,Group 1,0
41607,Group 1,0
41608,Group 1,1
41609,Group 1,0
41610,Group 1,2
41611,Group 1,0
41612,Group 1,0
41613,Group 1,0
41614,Group 1,2
41615,Group 4,0
41616,Group 1,0
41617,Group 1,0
41618,Group 2,0
41619,Group 4,0
41620,Group 4,0
41621,Group 1,1
41622,Group 1,0
41623,Group 2,0
41624,Group 1,2
41625,Group 1,0
41626,Group 1,0
41627,Group 1,2
41628,Group 2,0
41629,Group 1,2
41630,Group 1,0
41631,Group 1,0
41632,Group 4,0
41633,Group 2,0
41634,Group 1,0
41635,Group 1,0
41636,Group 1,1
41637,Group 1,0
41638,Group 1,0
41639,Group 1,0
41640,Group 3,0
41641,Group 1,0
41642,Group 1,1
41643,Group 1,0
41644,Group 3,3
41645,Group 2,0
41646,Group 2,0
41647,Group 1,2
41648,Group 1,0
41649,Group 1,0
41650,Group 4,0
41651,Group 2,3
41652,Group 1,0
41653,Group 1,0
41654,Group 1,1
41655,Group 2,0
41656,Group 2,0
41657,Group 1,0
41658,Group 3,0
41659,Group 2,0
41660,Group 4,0
41661,Group 2,3
41662,Group 2,0
41663,Group 1,0
41664,Group 2,2
41665,Group 3,0
41666,Group 1,0
41667,Group 4,0
41668,Group 2,0
41669,Group 1,0
41670,Group 3,0
41671,Group 1,0
41672,Group 1,0
41673,Group 4,0
41674,Group 2,0
41675,Group 1,0
41676,Group 2,0
41677,Group 1,0
41678,Group 3,1
41679,Group 1,2
41680,Group 1,1
41681,Group 3,3
41682,Group 1,0
41683,Group 1,0
41684,Group 4,0
41685,Group 1,0
41686,Group 4,0
41687,Group 2,0
41688,Group 1,1
41689,Group 2,0
41690,Group 4,0
41691,Group 3,0
41692,Group 2,0
41693,Group 1,1
41694,Group 1,0
41695,Group 4,0
41696,Group 1,2
41697,Group 2,0
41698,Group 2,0
41699,Group 1,0
41700,Group 1,3
41701,Group 2,0
41702,Group 3,0
41703,Group 1,0
41704,Group 2,0
41705,Group 4,0
41706,Group 1,0
41707,Group 1,0
41708,Group 1,1
41709,Group 3,0
41710,Group 1,1
41711,Group 1,3
41712,Group 4,0
41713,Group 1,1
41714,Group 1,0
41715,Group 3,0
41716,Group 2,0
41717,Group 1,0
41718,Group 1,0
41719,Group 2,0
41720,Group 3,0
41721,Group 1,0
41722,Group 1,1
41723,Group 3,0
41724,Group 1,0
41725,Group 2,0
41726,Group 4,3
41727,Group 1,1
41728,Group 1,0
41729,Group 1,2
41730,Group 1,0
41731,Group 1,0
41732,Group 1,0
41733,Group 1,1
41734,Group 1,0
41735,Group 4,0
41736,Group 2,0
41737,Group 1,0
41738,Group 4,0
41739,Group 1,0
41740,Group 1,0
41741,Group 3,0
41742,Group 2,0
41743,Group 1,2
41744,Group 1,0
41745,Group 4,0
41746,Group 1,0
41747,Group 1,1
41748,Group 3,0
41749,Group 1,0
41750,Group 1,0
41751,Group 1,0
41752,Group 4,0
41753,Group 1,2
41754,Group 1,0
41755,Group 1,0
41756,Group 1,1
41757,Group 1,0
41758,Group 2,1
41759,Group 1,0
41760,Group 2,0
41761,Group 1,2
41762,Group 1,1
41763,Group 4,0
41764,Group 2,0
41765,Group 1,0
41766,Group 2,0
41767,Group 1,0
41768,Group 3,0
41769,Group 2,0
41770,Group 3,0
41771,Group 4,0
41772,Group 2,3
41773,Group 1,3
41774,Group 1,2
41775,Group 4,0
41776,Group 2,0
41777,Group 2,1
41778,Group 1,0
41779,Group 1,2
41780,Group 1,1
41781,Group 1,0
41782,Group 2,0
41783,Group 1,0
41784,Group 1,0
41785,Group 1,0
41786,Group 2,0
41787,Group 2,0
41788,Group 1,0
41789,Group 2,0
41790,Group 4,0
41791,Group 3,0
41792,Group 1,0
41793,Group 1,0
41794,Group 3,0
41795,Group 1,1
41796,Group 1,2
41797,Group 1,1
41798,Group 2,0
41799,Group 3,0
41800,Group 1,1
41801,Group 2,0
41802,Group 2,2
41803,Group 1,1
41804,Group 2,0
41805,Group 1,0
41806,Group 2,0
41807,Group 1,0
41808,Group 3,3
41809,Group 1,2
41810,Group 1,1
41811,Group 1,0
41812,Group 1,0
41813,Group 1,0
41814,Group 2,0
41815,Group 1,0
41816,Group 1,0
41817,Group 1,0
41818,Group 1,0
41819,Group 1,0
41820,Group 1,0
41821,Group 1,0
41822,Group 3,0
41823,Group 4,0
41824,Group 2,3
41825,Group 1,2
41826,Group 1,1
41827,Group 3,0
41828,Group 4,0
41829,Group 1,1
41830,Group 4,0
41831,Group 1,0
41832,Group 4,1
41833,Group 1,2
41834,Group 1,0
41835,Group 4,0
41836,Group 1,0
41837,Group 2,0
41838,Group 2,3
41839,Group 1,1
41840,Group 2,1
41841,Group 1,0
41842,Group 1,2
41843,Group 3,0
41844,Group 4,0
41845,Group 1,0
41846,Group 4,0
41847,Group 2,0
41848,Group 1,0
41849,Group 2,0
41850,Group 1,0
41851,Group 1,0
41852,Group 2,0
41853,Group 3,0
41854,Group 1,0
41855,Group 1,0
41856,Group 1,0
41857,Group 1,0
41858,Group 2,3
41859,Group 1,0
41860,Group 2,0
41861,Group 4,2
41862,Group 4,0
41863,Group 1,0
41864,Group 2,0
41865,Group 1,0
41866,Group 1,0
41867,Group 1,0
41868,Group 2,1
41869,Group 2,0
41870,Group 2,0
41871,Group 1,0
41872,Group 1,0
41873,Group 3,0
41874,Group 1,0
41875,Group 3,0
41876,Group 1,0
41877,Group 2,0
41878,Group 1,0
41879,Group 1,0
41880,Group 3,3
41881,Group 2,0
41882,Group 1,0
41883,Group 1,0
41884,Group 3,0
41885,Group 1,0
41886,Group 1,0
41887,Group 4,0
41888,Group 3,0
41889,Group 1,1
41890,Group 1,0
41891,Group 1,1
41892,Group 1,0
41893,Group 1,0
41894,Group 3,0
41895,Group 1,0
41896,Group 1,2
41897,Group 1,1
41898,Group 2,0
41899,Group 1,0
41900,Group 2,0
41901,Group 3,0
41902,Group 1,1
41903,Group 1,0
41904,Group 2,0
41905,Group 2,1
41906,Group 3,0
41907,Group 4,0
41908,Group 1,0
41909,Group 1,0
41910,Group 1,0
41911,Group 1,0
41912,Group 1,1
41913,Group 1,1
41914,Group 2,0
41915,Group 1,0
41916,Group 3,0
41917,Group 1,0
41918,Group 1,0
41919,Group 2,0
41920,Group 1,2
41921,Group 1,0
41922,Group 2,0
41923,Group 4,0
41924,Group 4,0
41925,Group 1,0
41926,Group 1,0
41927,Group 4,0
41928,Group 1,0
41929,Group 3,0
41930,Group 1,3
41931,Group 1,0
41932,Group 2,0
41933,Group 1,2
41934,Group 1,3
41935,Group 1,1
41936,Group 1,0
41937,Group 1,0
41938,Group 3,0
41939,Group 1,0
41940,Group 2,0
41941,Group 1,2
41942,Group 1,0
41943,Group 1,3
41944,Group 1,0
41945,Group 2,1
41946,Group 2,1
41947,Group 1,0
41948,Group 1,0
41949,Group 2,0
41950,Group 4,0
41951,Group 1,2
41952,Group 4,0
41953,Group 2,0
41954,Group 2,0
41955,Group 2,0
41956,Group 1,0
41957,Group 2,0
41958,Group 1,2
41959,Group 1,0
41960,Group 2,2
41961,Group 2,1
41962,Group 3,0
41963,Group 4,0
41964,Group 1,0
41965,Group 1,0
41966,Group 1,1
41967,Group 2,0
41968,Group 1,0
41969,Group 1,1
41970,Group 2,0
41971,Group 1,0
41972,Group 1,0
41973,Group 1,0
41974,Group 3,0
41975,Group 2,0
41976,Group 3,0
41977,Group 3,0
41978,Group 2,3
41979,Group 4,0
41980,Group 2,0
41981,Group 2,0
41982,Group 3,0
41983,Group 2,0
41984,Group 3,0
41985,Group 1,0
41986,Group 1,0
41987,Group 1,0
41988,Group 2,3
41989,Group 4,0
41990,Group 1,0
41991,Group 1,0
41992,Group 4,0
41993,Group 1,0
41994,Group 3,0
41995,Group 1,1
41996,Group 1,0
41997,Group 1,0
41998,Group 2,0
41999,Group 1,0
42000,Group 1,0
42001,Group 3,2
42002,Group 2,0
42003,Group 1,1
42004,Group 4,0
42005,Group 1,0
42006,Group 1,3
42007,Group 2,0
42008,Group 1,1
42009,Group 1,0
42010,Group 1,1
42011,Group 1,0
42012,Group 2,0
42013,Group 1,0
42014,Group 1,0
42015,Group 2,0
42016,Group 4,0
42017,Group 1,0
42018,Group 1,0
42019,Group 2,0
42020,Group 2,0
42021,Group 1,0
42022,Group 1,0
42023,Group 2,1
42024,Group 3,3
42025,Group 2,1
42026,Group 1,0
42027,Group 1,2
42028,Group 2,0
42029,Group 4,0
42030,Group 1,0
42031,Group 1,0
42032,Group 1,0
42033,Group 1,1
42034,Group 2,3
42035,Group 1,0
42036,Group 1,0
42037,Group 1,0
42038,Group 2,0
42039,Group 1,0
42040,Group 1,0
42041,Group 1,0
42042,Group 4,0
42043,Group 1,3
42044,Group 1,0
42045,Group 1,0
42046,Group 2,0
42047,Group 3,0
42048,Group 2,0
42049,Group 1,0
42050,Group 2,2
42051,Group 2,0
42052,Group 1,0
42053,Group 2,3
42054,Group 3,0
42055,Group 1,2
42056,Group 1,0
42057,Group 1,0
42058,Group 2,0
42059,Group 1,0
42060,Group 1,0
42061,Group 1,0
42062,Group 3,0
42063,Group 1,0
42064,Group 1,0
42065,Group 3,0
42066,Group 4,0
42067,Group 3,3
42068,Group 1,0
42069,Group 2,0
42070,Group 2,0
42071,Group 4,0
42072,Group 3,0
42073,Group 1,0
42074,Group 1,0
42075,Group 1,1
42076,Group 1,1
42077,Group 1,0
42078,Group 3,0
42079,Group 2,0
42080,Group 1,0
42081,Group 1,3
42082,Group 2,0
42083,Group 1,0
42084,Group 1,2
42085,Group 2,0
42086,Group 3,3
42087,Group 1,0
42088,Group 3,0
42089,Group 1,0
42090,Group 1,0
42091,Group 3,0
42092,Group 2,1
42093,Group 1,0
42094,Group 1,0
42095,Group 4,0
42096,Group 1,0
42097,Group 1,2
42098,Group 1,0
42099,Group 1,1
42100,Group 2,0
42101,Group 1,1
42102,Group 4,0
42103,Group 1,0
42104,Group 1,0
42105,Group 2,1
42106,Group 1,0
42107,Group 2,0
42108,Group 1,0
42109,Group 1,0
42110,Group 2,0
42111,Group 2,0
42112,Group 2,0
42113,Group 3,1
42114,Group 1,0
42115,Group 1,0
42116,Group 1,0
42117,Group 1,0
42118,Group 4,0
42119,Group 1,1
42120,Group 2,0
42121,Group 2,0
42122,Group 3,0
42123,Group 1,1
42124,Group 3,0
42125,Group 2,0
42126,Group 2,2
42127,Group 1,0
42128,Group 2,0
42129,Group 1,0
42130,Group 1,3
42131,Group 1,0
42132,Group 2,1
42133,Group 3,0
42134,Group 2,0
42135,Group 4,3
42136,Group 1,0
42137,Group 2,1
42138,Group 3,0
42139,Group 1,3
42140,Group 1,2
42141,Group 2,1
42142,Group 4,0
42143,Group 2,0
42144,Group 1,1
42145,Group 1,0
42146,Group 1,0
42147,Group 4,0
42148,Group 1,0
42149,Group 2,0
42150,Group 1,0
42151,Group 2,0
42152,Group 2,0
42153,Group 2,0
42154,Group 3,0
42155,Group 3,0
42156,Group 1,2
42157,Group 2,2
42158,Group 2,0
42159,Group 2,0
42160,Group 1,0
42161,Group 1,0
42162,Group 4,0
42163,Group 1,0
42164,Group 3,0
42165,Group 3,3
42166,Group 2,0
42167,Group 1,0
42168,Group 2,0
42169,Group 1,0
42170,Group 2,3
42171,Group 1,0
42172,Group 1,0
42173,Group 1,0
42174,Group 1,0
42175,Group 3,0
42176,Group 1,0
42177,Group 1,0
42178,Group 2,0
42179,Group 1,0
42180,Group 1,0
42181,Group 2,0
42182,Group 1,2
42183,Group 1,0
42184,Group 1,0
42185,Group 1,1
42186,Group 1,0
42187,Group 1,0
42188,Group 1,0
42189,Group 1,2
42190,Group 3,0
42191,Group 4,0
42192,Group 2,0
42193,Group 4,0
42194,Group 4,0
42195,Group 1,0
42196,Group 2,0
42197,Group 1,1
42198,Group 1,1
42199,Group 1,0
42200,Group 1,0
42201,Group 2,0
42202,Group 1,0
42203,Group 2,0
42204,Group 1,2
42205,Group 1,0
42206,Group 4,0
42207,Group 4,0
42208,Group 1,2
42209,Group 1,0
42210,Group 3,0
42211,Group 1,0
42212,Group 2,0
42213,Group 1,0
42214,Group 2,0
42215,Group 1,1
42216,Group 1,0
42217,Group 4,0
42218,Group 3,0
42219,Group 1,0
42220,Group 1,0
42221,Group 1,0
42222,Group 2,0
42223,Group 2,0
42224,Group 1,0
42225,Group 1,0
42226,Group 1,0
42227,Group 1,1
42228,Group 1,0
42229,Group 1,0
42230,Group 4,3
42231,Group 3,0
42232,Group 4,0
42233,Group 4,0
42234,Group 1,0
42235,Group 1,3
42236,Group 1,1
42237,Group 1,0
42238,Group 1,0
42239,Group 1,0
42240,Group 2,0
42241,Group 3,0
42242,Group 1,3
42243,Group 2,0
42244,Group 3,0
42245,Group 1,0
42246,Group 2,0
42247,Group 1,0
42248,Group 1,3
42249,Group 1,0
42250,Group 4,3
42251,Group 1,0
42252,Group 1,3
42253,Group 2,0
42254,Group 1,1
42255,Group 1,1
42256,Group 1,0
42257,Group 2,0
42258,Group 1,0
42259,Group 4,0
42260,Group 2,0
42261,Group 2,0
42262,Group 1,2
42263,Group 4,0
42264,Group 4,0
42265,Group 4,0
42266,Group 1,0
42267,Group 1,1
42268,Group 2,0
42269,Group 1,0
42270,Group 2,0
42271,Group 2,1
42272,Group 4,0
42273,Group 2,0
42274,Group 3,3
42275,Group 2,3
42276,Group 1,0
42277,Group 1,0
42278,Group 1,0
42279,Group 1,1
42280,Group 1,1
42281,Group 1,0
42282,Group 1,0
42283,Group 1,0
42284,Group 2,1
42285,Group 1,2
42286,Group 2,0
42287,Group 2,0
42288,Group 1,0
42289,Group 3,0
42290,Group 2,0
42291,Group 2,2
42292,Group 2,1
42293,Group 1,0
42294,Group 2,0
42295,Group 2,0
42296,Group 3,0
42297,Group 4,0
42298,Group 3,0
42299,Group 1,2
42300,Group 1,0
42301,Group 1,0
42302,Group 1,1
42303,Group 1,0
42304,Group 1,0
42305,Group 3,2
42306,Group 1,1
42307,Group 2,2
42308,Group 4,0
42309,Group 2,2
42310,Group 1,0
42311,Group 1,1
42312,Group 1,2
42313,Group 4,0
42314,Group 1,0
42315,Group 1,0
42316,Group 3,0
42317,Group 1,0
42318,Group 4,0
42319,Group 2,3
42320,Group 1,0
42321,Group 1,0
42322,Group 1,0
42323,Group 1,2
42324,Group 2,0
42325,Group 1,0
42326,Group 1,0
42327,Group 1,0
42328,Group 4,0
42329,Group 1,2
42330,Group 2,0
42331,Group 1,0
42332,Group 1,2
42333,Group 1,0
42334,Group 1,0
42335,Group 1,0
42336,Group 4,0
42337,Group 1,0
42338,Group 3,0
42339,Group 1,0
42340,Group 1,0
42341,Group 1,1
42342,Group 1,0
42343,Group 2,3
42344,Group 4,0
42345,Group 1,0
42346,Group 1,0
42347,Group 1,0
42348,Group 4,3
42349,Group 1,2
42350,Group 1,0
42351,Group 1,0
42352,Group 1,3
42353,Group 1,2
42354,Group 1,0
42355,Group 1,0
42356,Group 2,1
42357,Group 4,0
42358,Group 1,0
42359,Group 1,0
42360,Group 2,0
42361,Group 1,0
42362,Group 3,3
42363,Group 1,1
42364,Group 3,0
42365,Group 1,0
42366,Group 1,0
42367,Group 4,3
42368,Group 1,1
42369,Group 1,2
42370,Group 1,0
42371,Group 1,0
42372,Group 4,0
42373,Group 1,0
42374,Group 3,0
42375,Group 2,0
42376,Group 2,2
42377,Group 1,2
42378,Group 4,0
42379,Group 1,0
42380,Group 4,0
42381,Group 2,0
42382,Group 2,3
42383,Group 1,0
42384,Group 2,1
42385,Group 2,0
42386,Group 1,2
42387,Group 1,0
42388,Group 3,1
42389,Group 2,0
42390,Group 2,0
42391,Group 1,0
42392,Group 1,0
42393,Group 2,2
42394,Group 2,0
42395,Group 1,0
42396,Group 1,0
42397,Group 2,0
42398,Group 2,2
42399,Group 1,0
42400,Group 1,0
42401,Group 2,0
42402,Group 2,0
42403,Group 1,0
42404,Group 2,0
42405,Group 4,0
42406,Group 2,0
42407,Group 1,0
42408,Group 1,0
42409,Group 1,2
42410,Group 4,0
42411,Group 2,0
42412,Group 1,0
42413,Group 3,0
42414,Group 2,0
42415,Group 1,1
42416,Group 2,0
42417,Group 1,0
42418,Group 2,2
42419,Group 1,0
42420,Group 3,0
42421,Group 1,2
42422,Group 1,0
42423,Group 1,0
42424,Group 1,2
42425,Group 4,0
42426,Group 1,1
42427,Group 1,0
42428,Group 1,0
42429,Group 2,0
42430,Group 3,0
42431,Group 3,0
42432,Group 4,0
42433,Group 1,0
42434,Group 1,0
42435,Group 1,1
42436,Group 1,0
42437,Group 1,1
42438,Group 1,0
42439,Group 1,0
42440,Group 3,0
42441,Group 1,0
42442,Group 1,0
42443,Group 3,0
42444,Group 1,0
42445,Group 1,0
42446,Group 1,0
42447,Group 4,0
42448,Group 1,0
42449,Group 1,0
42450,Group 1,0
42451,Group 1,0
42452,Group 1,0
42453,Group 3,0
42454,Group 2,0
42455,Group 1,0
42456,Group 3,0
42457,Group 3,0
42458,Group 3,3
42459,Group 2,0
42460,Group 1,0
42461,Group 1,0
42462,Group 4,0
42463,Group 1,0
42464,Group 2,0
42465,Group 3,0
42466,Group 2,0
42467,Group 1,0
42468,Group 2,0
42469,Group 4,0
42470,Group 1,0
42471,Group 1,0
42472,Group 1,1
42473,Group 1,0
42474,Group 1,0
42475,Group 1,0
42476,Group 2,0
42477,Group 1,0
42478,Group 1,0
42479,Group 4,0
42480,Group 3,0
42481,Group 2,0
42482,Group 1,0
42483,Group 3,0
42484,Group 1,0
42485,Group 2,0
42486,Group 1,0
42487,Group 1,0
42488,Group 1,0
42489,Group 3,0
42490,Group 1,0
42491,Group 4,0
42492,Group 3,1
42493,Group 3,0
42494,Group 1,0
42495,Group 3,0
42496,Group 2,3
42497,Group 4,0
42498,Group 1,0
42499,Group 1,0
42500,Group 1,0
42501,Group 2,0
42502,Group 2,0
42503,Group 3,0
42504,Group 1,1
42505,Group 1,0
42506,Group 2,0
42507,Group 1,0
42508,Group 2,0
42509,Group 1,0
42510,Group 3,0
42511,Group 2,3
42512,Group 2,0
42513,Group 4,0
42514,Group 2,0
42515,Group 2,0
42516,Group 1,2
42517,Group 1,0
42518,Group 1,0
42519,Group 3,0
42520,Group 1,0
42521,Group 1,0
42522,Group 1,0
42523,Group 1,0
42524,Group 1,0
42525,Group 3,0
42526,Group 3,0
42527,Group 1,0
42528,Group 1,0
42529,Group 1,0
42530,Group 2,0
42531,Group 4,0
42532,Group 2,0
42533,Group 2,0
42534,Group 1,0
42535,Group 2,0
42536,Group 4,0
42537,Group 2,0
42538,Group 3,0
42539,Group 1,1
42540,Group 3,0
42541,Group 1,0
42542,Group 1,0
42543,Group 1,0
42544,Group 1,1
42545,Group 1,0
42546,Group 1,0
42547,Group 1,1
42548,Group 2,0
42549,Group 2,0
42550,Group 4,0
42551,Group 4,0
42552,Group 1,1
42553,Group 1,0
42554,Group 2,0
42555,Group 1,3
42556,Group 1,2
42557,Group 2,0
42558,Group 1,0
42559,Group 1,0
42560,Group 4,0
42561,Group 1,0
42562,Group 4,0
42563,Group 1,0
42564,Group 4,0
42565,Group 1,0
42566,Group 1,0
42567,Group 1,0
42568,Group 2,1
42569,Group 1,0
42570,Group 1,0
42571,Group 1,0
42572,Group 1,0
42573,Group 1,0
42574,Group 2,0
42575,Group 4,0
42576,Group 4,0
42577,Group 2,0
42578,Group 4,0
42579,Group 2,0
42580,Group 3,3
42581,Group 2,0
42582,Group 1,2
42583,Group 2,1
42584,Group 1,1
42585,Group 1,0
42586,Group 1,0
42587,Group 1,0
42588,Group 1,0
42589,Group 1,0
42590,Group 1,1
42591,Group 1,0
42592,Group 1,0
42593,Group 2,0
42594,Group 1,1
42595,Group 1,0
42596,Group 2,0
42597,Group 1,0
42598,Group 1,0
42599,Group 4,0
42600,Group 1,0
42601,Group 2,0
42602,Group 1,1
42603,Group 1,0
42604,Group 4,0
42605,Group 1,0
42606,Group 2,0
42607,Group 1,0
42608,Group 1,2
42609,Group 1,0
42610,Group 2,0
42611,Group 4,0
42612,Group 1,0
42613,Group 1,0
42614,Group 1,0
42615,Group 2,0
42616,Group 1,0
42617,Group 1,0
42618,Group 2,0
42619,Group 2,0
42620,Group 4,0
42621,Group 1,3
42622,Group 2,0
42623,Group 3,0
42624,Group 1,0
42625,Group 1,0
42626,Group 1,0
42627,Group 1,0
42628,Group 1,0
42629,Group 4,0
42630,Group 1,0
42631,Group 1,0
42632,Group 1,2
42633,Group 1,0
42634,Group 2,0
42635,Group 1,0
42636,Group 1,0
42637,Group 4,0
42638,Group 2,0
42639,Group 2,1
42640,Group 1,0
42641,Group 2,0
42642,Group 4,0
42643,Group 1,0
42644,Group 1,0
42645,Group 2,0
42646,Group 1,1
42647,Group 1,0
42648,Group 2,0
42649,Group 3,0
42650,Group 4,0
42651,Group 4,0
42652,Group 1,0
42653,Group 2,0
42654,Group 1,1
42655,Group 1,1
42656,Group 1,1
42657,Group 1,0
42658,Group 2,0
42659,Group 2,0
42660,Group 3,0
42661,Group 4,0
42662,Group 2,0
42663,Group 1,0
42664,Group 1,0
42665,Group 2,0
42666,Group 1,0
42667,Group 2,0
42668,Group 1,0
42669,Group 1,0
42670,Group 2,1
42671,Group 1,0
42672,Group 2,0
42673,Group 3,3
42674,Group 3,0
42675,Group 3,0
42676,Group 4,0
42677,Group 1,0
42678,Group 1,1
42679,Group 1,0
42680,Group 1,0
42681,Group 4,3
42682,Group 1,0
42683,Group 2,0
42684,Group 1,0
42685,Group 1,0
42686,Group 1,0
42687,Group 3,0
42688,Group 1,0
42689,Group 1,3
42690,Group 4,0
42691,Group 4,0
